frame,timestamp,x_A,y_A,activity_roi_A,hit_A,x_B,y_B,activity_roi_B,hit_B,hits_total,condicion
2246,75.427999999999997,NaN,NaN,False,False,478.007416,142.333328,False,False,81,competicion
2247,75.462000000000003,175.965607,136.223587,False,False,470.736847,134.815796,False,False,81,competicion
2248,75.492999999999995,173.634628,132.08696,False,False,468.189667,126.158043,False,False,81,competicion
2249,75.525000000000006,174.513397,124.146576,False,False,461.670807,119.366531,False,False,81,competicion
2250,75.557000000000002,NaN,NaN,False,True,455.695251,110.900795,False,False,82,competicion
2251,75.588999999999999,185.949966,98.9128342,True,False,451.975769,115.804039,False,False,82,competicion
2252,75.620999999999995,189.612228,87.7785263,True,False,447.984375,112.994789,False,False,82,competicion
2253,75.652000000000001,190.299774,79.5594482,True,False,448.273468,114.664909,False,False,82,competicion
2254,75.685000000000002,191.703217,72.6037979,True,False,447.236176,111.34729,False,False,82,competicion
2255,75.716999999999999,192.756577,67.9329147,True,False,449.115234,114.542625,False,False,82,competicion
2256,75.763999999999996,192.282104,65.850296,True,False,448.513153,113.434181,False,False,82,competicion
2257,75.796999999999997,189.961792,66.6877441,True,False,449.809509,115.05365,False,False,82,competicion
2258,75.828999999999994,188.207611,69.5196609,True,False,449.963623,115.025002,False,False,82,competicion
2259,75.859999999999999,187.389435,73.5841599,True,False,451.754395,110.057251,False,False,82,competicion
2260,75.891999999999996,186.823166,79.6869888,True,False,451.881256,115.233246,False,False,82,competicion
2261,75.929000000000002,186.395142,87.5695343,True,False,452.866028,114.127045,False,False,82,competicion
2262,75.965999999999994,186.271973,97.4916687,True,False,455.787811,116.67244,False,False,82,competicion
2263,75.989000000000004,185.779785,108.854446,False,False,456.518341,115.663612,False,False,82,competicion
2264,76.024000000000001,184.762009,121.599228,False,False,458.397156,114.93573,False,False,82,competicion
2265,76.072999999999993,184.155823,132.848999,False,False,460.788574,118.798386,False,False,82,competicion
2266,76.099999999999994,182.713043,140.252167,False,False,462.670013,118.627716,False,False,82,competicion
2267,76.120000000000005,182.358841,141.435394,False,False,465.056488,119.44352,False,False,82,competicion
2268,76.165000000000006,NaN,NaN,False,False,468.203094,122.543213,False,False,82,competicion
2269,76.197000000000003,184.192123,123.861115,False,False,470.991913,123.367538,False,False,82,competicion
2270,76.228999999999999,NaN,NaN,False,False,474.314026,125.25032,False,False,82,competicion
2271,76.260000000000005,NaN,NaN,False,True,477.575165,127.651306,False,False,83,competicion
2272,76.293000000000006,190.602875,91.3692169,True,False,480.504791,130.508499,False,False,83,competicion
2273,76.325000000000003,192.28775,84.3886414,True,False,483.401459,132.690277,False,False,83,competicion
2274,76.356999999999999,193.006058,80.072052,True,False,485.657715,134.741287,False,False,83,competicion
2275,76.388999999999996,192.714005,77.8464508,True,False,487.079468,137.257416,False,False,83,competicion
2276,76.420000000000002,192.511108,78.5415878,True,False,487.144257,138.600845,False,False,83,competicion
2277,76.453000000000003,192.831787,80.3704376,True,False,486.185364,138.058533,False,False,83,competicion
2278,76.483999999999995,193.8246,83.3171005,True,False,482.76712,136.315063,False,False,83,competicion
2279,76.516999999999996,195.182983,88.3339767,True,False,478.929291,132.911621,False,False,83,competicion
2280,76.569999999999993,196.724442,95.7111588,True,False,472.309235,129.413651,False,False,83,competicion
2281,76.611000000000004,198.172165,104.282784,False,False,465.351074,125.209221,False,False,83,competicion
2282,76.635000000000005,199.634552,113.99572,False,False,460.686554,121.019875,False,False,83,competicion
2283,76.662000000000006,200.970093,124.562675,False,False,457.373199,113.442482,False,False,83,competicion
2284,76.694000000000003,201.075241,134.848801,False,False,454.482941,120.235771,False,False,83,competicion
2285,76.725999999999999,199.088791,142.281418,False,False,452.897156,107.900711,False,False,83,competicion
2286,76.757999999999996,196.682739,144.371063,False,False,452.702362,115.575584,False,False,83,competicion
2287,76.790000000000006,NaN,NaN,False,False,452.782104,118.751221,False,False,83,competicion
2288,76.820999999999998,194.580429,128.449417,False,False,452.884338,118.37796,False,False,83,competicion
2289,76.853999999999999,194.218979,116.901054,False,False,454.28476,111.818985,False,False,83,competicion
2290,76.885000000000005,193.721573,105.756866,False,True,454.369751,113.967216,False,False,84,competicion
2291,76.917000000000002,193.354355,95.6238708,True,False,454.690796,113.701752,False,False,84,competicion
2292,76.965999999999994,194.021973,87.0842514,True,False,453.554169,118.304169,False,False,84,competicion
2293,76.998000000000005,195.072983,79.7435913,True,False,453.035858,119.369186,False,False,84,competicion
2294,77.030000000000001,195.308807,75.1610031,True,False,454.707642,116.395477,False,False,84,competicion
2295,77.061000000000007,194.960464,72.04319,True,False,456.279236,118.354713,False,False,84,competicion
2296,77.091999999999999,194.109314,71.3112335,True,False,457.42572,121.18,False,False,84,competicion
2297,77.125,194.326141,71.6840515,True,False,458.839539,121.840576,False,False,84,competicion
2298,77.156000000000006,194.145218,74.5857849,True,False,460.944641,121.440598,False,False,84,competicion
2299,77.191999999999993,193.25769,79.3745422,True,False,462.338776,123.884354,False,False,84,competicion
2300,77.221000000000004,192.802612,86.2725525,True,False,464.167175,125.055389,False,False,84,competicion
2301,77.251999999999995,191.2108,95.263504,True,False,466.072174,126.777779,False,False,84,competicion
2302,77.287999999999997,190.846268,106.002151,False,False,468.532227,127.553223,False,False,84,competicion
2303,77.328000000000003,190.022125,117.403282,False,False,470.052002,129.430664,False,False,84,competicion
2304,77.369,189.031525,128.356812,False,False,472.749664,129.003891,False,False,84,competicion
2305,77.397999999999996,189.270828,135.05925,False,False,473.893524,131.46759,False,False,84,competicion
2306,77.429000000000002,190.999222,134.990677,False,False,476.127045,131.778778,False,False,84,competicion
2307,77.462000000000003,191.059494,128.472397,False,False,477.593689,133.104477,False,False,84,competicion
2308,77.492000000000004,193.403992,119.503929,False,False,477.362244,134.146439,False,False,84,competicion
2309,77.525000000000006,197.422226,108.084923,False,True,476.483032,135.133728,False,False,85,competicion
2310,77.558000000000007,201.900085,96.1623764,True,False,477.955872,133.946732,False,False,85,competicion
2311,77.588999999999999,204.813721,86.1613846,True,False,481.05011,131.194275,False,False,85,competicion
2312,77.620999999999995,206.034225,78.8624268,True,False,483.061707,130.841339,False,False,85,competicion
2313,77.652000000000001,207.421219,73.1060867,True,False,484.231445,132.809631,False,False,85,competicion
2314,77.683999999999997,208.101105,69.6973038,True,False,486.061768,134.68158,False,False,85,competicion
2315,77.716999999999999,208.172516,68.5569916,True,False,486.340179,137.703705,False,False,85,competicion
2316,77.765000000000001,208.171555,68.7942581,True,False,485.823975,142.121719,False,False,85,competicion
2317,77.796999999999997,207.735107,71.0297852,True,False,487.370148,143.380371,False,False,85,competicion
2318,77.828999999999994,206.961929,75.3881073,True,False,488.688721,144.816177,False,False,85,competicion
2319,77.861000000000004,205.821579,82.0034561,True,False,489.571777,146.467148,False,False,85,competicion
2320,77.893000000000001,204.964035,90.4204712,True,False,490.953766,147.513382,False,False,85,competicion
2321,77.924000000000007,204.282059,100.638695,False,False,491.683472,148.408966,False,False,85,competicion
2322,77.956999999999994,203.016556,112.321297,False,False,492.40683,149.141739,False,False,85,competicion
2323,77.989000000000004,202.633255,123.083893,False,False,493.537842,149.652359,False,False,85,competicion
2324,78.021000000000001,202.384506,131.140732,False,False,494.676422,150.263412,False,False,85,competicion
2325,78.052999999999997,202.860138,132.383057,False,False,495.908752,150.015808,False,False,85,competicion
2326,78.084999999999994,NaN,NaN,False,False,495.497253,150.896179,False,False,85,competicion
2327,78.117000000000004,206.563736,112.723671,False,False,493.924805,151.5513,False,False,85,competicion
2328,78.168000000000006,209.286255,101.155655,False,True,491.834656,151.978409,False,False,86,competicion
2329,78.204999999999998,210.407913,91.1385117,True,False,488.630524,150.372772,False,False,86,competicion
2330,78.230999999999995,210.445435,82.9962616,True,False,485.281006,150.987656,False,False,86,competicion
2331,78.260999999999996,211.406708,76.6380157,True,False,482.251099,151.279678,False,False,86,competicion
2332,78.296999999999997,212.906174,71.9481659,True,False,479.24234,149.102722,False,False,86,competicion
2333,78.334999999999994,213.097076,68.9682541,True,False,475.478088,144.780518,False,False,86,competicion
2334,78.356999999999999,213.239899,67.7124786,True,False,471.21167,137.691498,False,False,86,competicion
2335,78.388000000000005,213.420364,68.0320969,True,False,472.206818,126.475533,False,False,86,competicion
2336,78.421000000000006,213.798065,70.3443375,True,False,461.742798,115.847221,False,False,86,competicion
2337,78.451999999999998,213.301224,74.4801941,True,False,457.60376,104.785622,False,True,87,competicion
2338,78.483999999999995,211.577255,80.9542236,True,False,455.074524,98.1882629,True,False,87,competicion
2339,78.518000000000001,209.099701,89.5543137,True,False,455.030548,94.4922409,True,False,87,competicion
2340,78.563999999999993,206.867126,99.7086258,True,False,453.500458,91.9981537,True,False,87,competicion
2341,78.596000000000004,203.953552,111.497147,False,False,454.020325,90.9003906,True,False,87,competicion
2342,78.629000000000005,201.392426,122.884094,False,False,456.137787,94.25,True,False,87,competicion
2343,78.661000000000001,199.125092,130.203186,False,False,459.589447,100.314499,False,False,87,competicion
2344,78.692999999999998,NaN,NaN,False,False,462.302063,108.397545,False,False,87,competicion
2345,78.724000000000004,NaN,NaN,False,False,463.28244,116.603355,False,False,87,competicion
2346,78.759,200.509995,106.615509,False,True,464.100769,123.084717,False,False,88,competicion
2347,78.787999999999997,204.222504,94.6451645,True,False,463.383972,125.117569,False,False,88,competicion
2348,78.822000000000003,208.241699,83.8957367,True,False,462.201813,125.235374,False,False,88,competicion
2349,78.856999999999999,210.323227,76.1818161,True,False,462.49762,127.573906,False,False,88,competicion
2350,78.887,210.951401,70.4244461,True,False,462.745331,128.297028,False,False,88,competicion
2351,78.920000000000002,211.954941,66.2859344,True,False,462.856934,127.065033,False,False,88,competicion
2352,78.963999999999999,212.312454,64.3184204,True,False,462.357208,122.986259,False,False,88,competicion
2353,78.997,212.786758,63.3733635,True,False,462.884918,121.996429,False,False,88,competicion
2354,79.028000000000006,212.668106,65.0072327,True,False,463.893829,122.454002,False,False,88,competicion
2355,79.066000000000003,212.334778,68.377533,True,False,461.126831,121.883125,False,False,88,competicion
2356,79.108999999999995,212.016708,74.9597549,True,False,460.392151,124.872208,False,False,88,competicion
2357,79.134,211.085144,83.7056274,True,False,467.566772,137.587006,False,False,88,competicion
2358,79.162000000000006,210.184052,94.5892563,True,False,468.612396,142.67865,False,False,88,competicion
2359,79.188999999999993,209.095016,106.968849,False,False,469.317352,145.87883,False,False,88,competicion
2360,79.221000000000004,208.292664,118.896149,False,False,469.142334,145.396057,False,False,88,competicion
2361,79.251999999999995,208.819,126.916504,False,False,468.123352,140.55571,False,False,88,competicion
2362,79.284999999999997,210.802704,128.644745,False,False,466.663239,132.76358,False,False,88,competicion
2363,79.316999999999993,214.364243,122.702721,False,False,465.374878,123.525803,False,False,88,competicion
2364,79.366,219.66066,113.020706,False,False,462.716309,114.374207,False,False,88,competicion
2365,79.397000000000006,225.118607,103.078392,False,True,461.052551,107.699272,False,False,89,competicion
2366,79.429000000000002,229.918762,93.7878799,True,False,459.908142,100.443626,False,True,90,competicion
2367,79.460999999999999,231.421341,87.3031921,True,False,460.02774,97.9776993,True,False,90,competicion
2368,79.492000000000004,230.775162,84.2220383,True,False,459.728851,97.0725021,True,False,90,competicion
2369,79.525000000000006,230.588165,84.0967407,True,False,461.059113,99.2860947,True,False,90,competicion
2370,79.555999999999997,230.808151,86.3697739,True,False,463.463562,103.796013,False,False,90,competicion
2371,79.587999999999994,231.072968,91.2725296,True,False,466.342682,110.607841,False,False,90,competicion
2372,79.620999999999995,231.671661,98.5511093,True,False,469.32547,118.835648,False,False,90,competicion
2373,79.652000000000001,233.271362,107.178673,False,False,471.913086,125.748032,False,False,90,competicion
2374,79.683999999999997,234.236176,117.271355,False,False,473.215149,133.92926,False,False,90,competicion
2375,79.716999999999999,234.586227,128.733887,False,False,471.18399,137.736893,False,False,90,competicion
2376,79.763999999999996,234.152466,139.646454,False,False,468.978546,143.14183,False,False,90,competicion
2377,79.798000000000002,232.450699,148.213348,False,False,466.403931,140.797806,False,False,90,competicion
2378,79.829999999999998,228.749619,151.735703,False,False,463.552277,133.212906,False,False,90,competicion
2379,79.861000000000004,224.03241,150.866318,False,False,459.06485,123.847717,False,False,90,competicion
2380,79.891999999999996,220.265991,145.270706,False,False,455.810242,115.513748,False,False,90,competicion
2381,79.924000000000007,217.869278,133.517792,False,False,451.63208,105.230766,False,False,90,competicion
2382,79.956999999999994,217.022659,119.069443,False,False,444.664612,102.844673,False,False,90,competicion
2383,79.989000000000004,218.302246,103.934731,False,True,446.112335,101.949547,False,False,91,competicion
2384,80.022000000000006,219.678864,90.9862671,True,False,446.868591,100.923859,False,False,91,competicion
2385,80.052000000000007,218.876373,81.0250397,True,False,448.378998,102.136459,False,False,91,competicion
2386,80.084999999999994,217.241119,74.136055,True,False,450.145752,105.096962,False,False,91,competicion
2387,80.117000000000004,216.158798,68.6537933,True,False,452.468842,110.288467,False,False,91,competicion
2388,80.164000000000001,214.505768,65.6277084,True,False,454.814819,117.421562,False,False,91,competicion
2389,80.197000000000003,211.844452,65.3512573,True,False,455.412201,120.231827,False,False,91,competicion
2390,80.227999999999994,209.032089,66.9482117,True,False,460.43457,130.066666,False,False,91,competicion
2391,80.262,206.706284,70.5934219,True,False,463.975555,139,False,False,91,competicion
2392,80.293999999999997,204.573639,76.3922501,True,False,465.45694,144.466858,False,False,91,competicion
2393,80.325000000000003,202.214874,84.2892151,True,False,464.955444,143.554367,False,False,91,competicion
2394,80.356999999999999,NaN,NaN,False,False,464.681641,139.69194,False,False,91,competicion
2395,80.390000000000001,197.492065,105.830162,False,False,463.712433,134.984161,False,False,91,competicion
2396,80.421999999999997,195.748077,116.690475,False,False,462.626801,128.22049,False,False,91,competicion
2397,80.453000000000003,195.113571,125.25074,False,False,460.802307,121.273315,False,False,91,competicion
2398,80.483999999999995,196.197479,127.136597,False,False,458.940491,114.027046,False,False,91,competicion
2399,80.516999999999996,NaN,NaN,False,False,457.194611,108.204018,False,False,91,competicion
2400,80.564999999999998,200.778534,109.94558,False,True,455.119232,105.378815,False,False,92,competicion
2401,80.599999999999994,205.435287,99.9638443,True,False,453.56076,103.85849,False,False,92,competicion
2402,80.631,210.61853,90.0007172,True,False,453.419556,105.437889,False,False,92,competicion
2403,80.659999999999997,213.804779,81.6573715,True,False,453.196014,107.826103,False,False,92,competicion
2404,80.694999999999993,214.978516,75.6582031,True,False,454.497925,114.245857,False,False,92,competicion
2405,80.745999999999995,215.339172,71.2178955,True,False,456.227386,122.207901,False,False,92,competicion
2406,80.769000000000005,216.183807,68.2573242,True,False,456.828247,125.959389,False,False,92,competicion
2407,80.787999999999997,215.510696,67.4584885,True,False,460.586212,132.043106,False,False,92,competicion
2408,80.819999999999993,213.664825,68.3819199,True,False,463.774384,137.646713,False,False,92,competicion
2409,80.852000000000004,211.381409,71.48703,True,False,462.014435,137.7388,False,False,92,competicion
2410,80.885999999999996,209.130768,75.9051285,True,False,459.749817,136.862366,False,False,92,competicion
2411,80.918000000000006,206.703247,83.0331268,True,False,457.404297,128.259079,False,False,92,competicion
2412,80.966999999999999,204.342987,92.5055695,True,False,455.629669,120.334961,False,False,92,competicion
2413,80.998999999999995,201.840942,104.055557,False,False,460.544647,114.520233,False,False,92,competicion
2414,81.031000000000006,199.009338,116.889366,False,False,452.778198,103.389305,False,True,93,competicion
2415,81.063999999999993,196.340347,127.620354,False,False,449.437347,95.8189621,True,False,93,competicion
2416,81.093999999999994,195.15152,133.188492,False,False,447.747833,97.8707962,True,False,93,competicion
2417,81.125,194.992828,131.64122,False,False,449.153809,98.5998993,True,False,93,competicion
2418,81.158000000000001,195.358932,124.459427,False,False,451.822052,97.6254959,True,False,93,competicion
2419,81.189999999999998,197.293945,113.18454,False,True,454.02771,103.53392,False,False,94,competicion
2420,81.219999999999999,201.195602,99.7750931,True,False,456.042847,110.46701,False,False,94,competicion
2421,81.253,202.59314,89.9096603,True,False,461.548737,128.891479,False,False,94,competicion
2422,81.284000000000006,201.776428,83.8444443,True,False,462.700531,136.059143,False,False,94,competicion
2423,81.316999999999993,202.283615,79.3173981,True,False,466.553192,149.583496,False,False,94,competicion
2424,81.364999999999995,203.447739,76.6314163,True,False,467.224792,147.133133,False,False,94,competicion
2425,81.396000000000001,203.659164,76.5866165,True,False,459.07785,138.864227,False,False,94,competicion
2426,81.429000000000002,202.700974,79.045311,True,False,460.232208,128.790802,False,False,94,competicion
2427,81.460999999999999,202.385208,83.1652832,True,False,455.727325,118.376228,False,False,94,competicion
2428,81.492000000000004,202.342758,88.9768143,True,False,455.051453,108.386063,False,False,94,competicion
2429,81.525000000000006,202.228348,96.6835251,True,False,452.991028,102.111313,False,True,95,competicion
2430,81.557000000000002,201.779282,106.623871,False,False,446.697113,93.7561646,True,False,95,competicion
2431,81.588999999999999,200.92308,117.88578,False,False,443.651581,89.9831619,True,False,95,competicion
2432,81.620999999999995,200.072525,129.402008,False,False,442.246338,88.6397858,True,False,95,competicion
2433,81.652000000000001,199.130432,139.662323,False,False,442.753937,89.5647507,True,False,95,competicion
2434,81.685000000000002,198.004364,145.583694,False,False,445.837311,93.4606094,True,False,95,competicion
2435,81.715999999999994,197.481934,144.899597,False,False,447.85199,97.8363113,True,False,95,competicion
2436,81.765000000000001,NaN,NaN,False,False,452.3414,105.725487,False,False,95,competicion
2437,81.796999999999997,196.685486,126.801567,False,False,454.909607,113.800552,False,False,95,competicion
2438,81.828999999999994,NaN,NaN,False,False,457.587067,122.236542,False,False,95,competicion
2439,81.861000000000004,200.534653,104.815178,False,True,458.515991,124.11319,False,False,96,competicion
2440,81.893000000000001,202.413788,96.1190491,True,False,462.401245,128.751236,False,False,96,competicion
2441,81.924000000000007,204.114807,89.7862244,True,False,464.231689,128.984665,False,False,96,competicion
2442,81.956999999999994,206.001572,85.1627579,True,False,462.597076,123.257874,False,False,96,competicion
2443,81.988,207.172333,82.4028702,True,False,459.410217,120.568665,False,False,96,competicion
2444,82.019999999999996,207.666672,82.0623093,True,False,456.214081,112.037163,False,False,96,competicion
2445,82.052000000000007,206.98378,83.8303833,True,False,452.120361,106.235664,False,False,96,competicion
2446,82.084999999999994,206.744171,87.3355942,True,False,450.304352,101.625603,False,True,97,competicion
2447,82.117000000000004,206.343414,93.2147293,True,False,449.798828,96.2436066,True,False,97,competicion
2448,82.164000000000001,206.267151,100.767143,False,False,449.78775,95.7863083,True,False,97,competicion
2449,82.197000000000003,206.333328,109.901077,False,False,450.488098,97.5869446,True,False,97,competicion
2450,82.228999999999999,NaN,NaN,False,False,451.245056,104.50631,False,False,97,competicion
2451,82.260000000000005,NaN,NaN,False,False,454.344421,107.925278,False,False,97,competicion
2452,82.293000000000006,NaN,NaN,False,False,456.676971,115.036362,False,False,97,competicion
2453,82.325000000000003,202.427628,155.808929,False,False,457.113861,118.600937,False,False,97,competicion
2454,82.355999999999995,201.422333,161.328644,False,False,463.487854,126.727058,False,False,97,competicion
2455,82.391000000000005,NaN,NaN,False,False,468.716461,134.319183,False,False,97,competicion
2456,82.444999999999993,NaN,NaN,False,False,470.810242,143.358765,False,False,97,competicion
2457,82.466999999999999,NaN,NaN,False,False,469.460938,144.405197,False,False,97,competicion
2458,82.484999999999999,NaN,NaN,False,False,468.434845,140.569458,False,False,97,competicion
2459,82.516000000000005,NaN,NaN,False,False,466.957184,133.664963,False,False,97,competicion
2460,82.564999999999998,NaN,NaN,False,False,466.047485,122.661339,False,False,97,competicion
2461,82.596999999999994,NaN,NaN,False,True,464.996399,114.547508,False,False,98,competicion
2462,82.629999999999995,205,95.0626526,True,False,463.02948,108.792435,False,False,98,competicion
2463,82.661000000000001,204.279907,90.8495102,True,False,460.650879,102.833076,False,True,99,competicion
2464,82.692999999999998,202.540604,88.8418808,True,False,457.472778,97.5237579,True,False,99,competicion
2465,82.724999999999994,201.816559,87.6815796,True,False,456.148254,95.9494019,True,False,99,competicion
2466,82.757000000000005,202.181229,87.7321701,True,False,456.884064,98.798912,True,False,99,competicion
2467,82.793999999999997,201.721344,90.5475693,True,False,458.645813,103.435417,False,False,99,competicion
2468,82.834000000000003,200.568359,96.3673325,True,False,461.236053,109.982483,False,False,99,competicion
2469,82.855999999999995,200.126465,104.107727,False,False,463.494995,117.114052,False,False,99,competicion
2470,82.884,199.920715,114.449837,False,False,465.629425,125.800598,False,False,99,competicion
2471,82.915999999999997,200.244766,126.426727,False,False,467.640564,132.268097,False,False,99,competicion
2472,82.965999999999994,201.360596,138.688477,False,False,470.441711,139.541489,False,False,99,competicion
2473,82.998999999999995,202.198425,148.554611,False,False,468.830933,137.742813,False,False,99,competicion
2474,83.028999999999996,201.609268,153.50293,False,False,465.790771,130.362411,False,False,99,competicion
2475,83.063000000000002,201.228455,153.375,False,False,461.915131,121.723045,False,False,99,competicion
2476,83.105000000000004,198.922134,148.154373,False,False,459.916656,119.643959,False,False,99,competicion
2477,83.135999999999996,198.961899,140.204391,False,False,457.610992,111.653389,False,True,100,competicion
2478,83.156000000000006,NaN,NaN,False,False,450.338806,99.8407516,True,False,100,competicion
2479,83.188999999999993,NaN,NaN,False,False,449.971588,103.411285,False,False,100,competicion
2480,83.219999999999999,206.903809,106.136467,False,True,448.958282,102.521255,False,False,101,competicion
2481,83.253,209.299698,98.5948029,True,False,448.616119,107.162781,False,False,101,competicion
2482,83.284000000000006,212.419418,93.1225891,True,False,449.279022,107.762512,False,False,101,competicion
2483,83.316000000000003,212.445938,90.285347,True,False,451.200623,113.087654,False,False,101,competicion
2484,83.364000000000004,210.668518,90.0635834,True,False,450.61972,115.322502,False,False,101,competicion
2485,83.397999999999996,209.952728,90.8809128,True,False,458.49057,131.284607,False,False,101,competicion
2486,83.427999999999997,210.296356,92.8218155,True,False,458.099182,129.149277,False,False,101,competicion
2487,83.460999999999999,209.773254,96.9760971,True,False,467.380066,140.068314,False,False,101,competicion
2488,83.492999999999995,209.420883,103.547989,False,False,466.651245,139.167206,False,False,101,competicion
2489,83.525000000000006,209.911346,111.764946,False,False,464.893768,131.682281,False,False,101,competicion
2490,83.557000000000002,209.476593,122.111115,False,False,460.509125,124.339493,False,False,101,competicion
2491,83.588999999999999,208.644211,133.692627,False,False,453.974365,113.863396,False,True,102,competicion
2492,83.620000000000005,207.749832,143.153687,False,False,451.976593,98.3712692,True,False,102,competicion
2493,83.653000000000006,207.118317,148.958649,False,False,449.440582,106.95932,False,False,102,competicion
2494,83.685000000000002,208.270477,150.39238,False,False,449.174561,104.208466,False,False,102,competicion
2495,83.718000000000004,208.028275,146.425995,False,False,448.160858,104.866867,False,False,102,competicion
2496,83.765000000000001,208.463821,140.299744,False,False,447.625977,108.254158,False,False,102,competicion
2497,83.796999999999997,211.71524,129.799698,False,False,447.189697,115.43261,False,False,102,competicion
2498,83.829999999999998,216.416672,118.489395,False,False,449.808289,122.558823,False,False,102,competicion
2499,83.861000000000004,220.398407,109.034706,False,False,451.830414,129.855927,False,False,102,competicion
2500,83.891999999999996,223.831985,102.252365,False,True,455.186523,138.814575,False,False,103,competicion
2501,83.924999999999997,227.175278,97.5411072,True,False,455.720001,134.068771,False,False,103,competicion
2502,83.957999999999998,228.411011,94.8305817,True,False,457.590668,136.569366,False,False,103,competicion
2503,83.989000000000004,227.938538,94.3061447,True,False,459.986389,142.807938,False,False,103,competicion
2504,84.019999999999996,226.553757,95.4432449,True,False,458.373108,137.387146,False,False,103,competicion
2505,84.052000000000007,225.091522,97.9303055,True,False,451.080994,120.945389,False,False,103,competicion
2506,84.084000000000003,223.110245,102.675049,False,False,449.763397,123.487228,False,False,103,competicion
2507,84.117999999999995,221.036728,109.221771,False,False,448.106934,116.108932,False,False,103,competicion
2508,84.164000000000001,218.483826,117.653305,False,False,447.134613,111.531273,False,False,103,competicion
2509,84.197000000000003,215.147095,127.107971,False,False,445.257141,109.023697,False,False,103,competicion
2510,84.227999999999994,211.556747,136.709045,False,False,444.882507,108.851631,False,False,103,competicion
2511,84.260000000000005,207.767563,144.363983,False,False,445.907074,111.43174,False,False,103,competicion
2512,84.293000000000006,204.440964,148.284012,False,False,446.849579,116.085419,False,False,103,competicion
2513,84.323999999999998,203.144028,146.627991,False,False,448.069305,121.490479,False,False,103,competicion
2514,84.356999999999999,NaN,NaN,False,False,453.261292,129.120605,False,False,103,competicion
2515,84.388000000000005,NaN,NaN,False,False,454.794556,135.444641,False,False,103,competicion
2516,84.421000000000006,NaN,NaN,False,False,458.707214,138.726913,False,False,103,competicion
2517,84.453000000000003,NaN,NaN,False,False,462.057556,135.591202,False,False,103,competicion
2518,84.486000000000004,NaN,NaN,False,False,461.409027,132.54834,False,False,103,competicion
2519,84.516999999999996,NaN,NaN,False,False,460.28656,130.282745,False,False,103,competicion
2520,84.564999999999998,NaN,NaN,False,False,457.914276,123.685715,False,False,103,competicion
2521,84.596999999999994,NaN,NaN,False,True,455.839111,114.755898,False,False,104,competicion
2522,84.629000000000005,216.261078,80.3128052,True,False,450.819824,102.413719,False,False,104,competicion
2523,84.661000000000001,214.036591,81.3277664,True,False,450.924408,107.262749,False,False,104,competicion
2524,84.691999999999993,212.17514,84.4439087,True,False,451.301727,106.976433,False,False,104,competicion
2525,84.724999999999994,210.700745,89.3923492,True,False,451.660248,108.678207,False,False,104,competicion
2526,84.757999999999996,NaN,NaN,False,False,453.256561,112.832138,False,False,104,competicion
2527,84.789000000000001,NaN,NaN,False,False,455.285553,119.191635,False,False,104,competicion
2528,84.819999999999993,NaN,NaN,False,False,456.618378,125.946068,False,False,104,competicion
2529,84.852000000000004,NaN,NaN,False,False,458.920074,133.357803,False,False,104,competicion
2530,84.884,NaN,NaN,False,False,461.463745,139.332748,False,False,104,competicion
2531,84.918000000000006,NaN,NaN,False,False,465.763245,135.302444,False,False,104,competicion
2532,84.965000000000003,NaN,NaN,False,False,466.335693,133.738052,False,False,104,competicion
2533,84.997,NaN,NaN,False,False,464.411957,128.915909,False,False,104,competicion
2534,85.028999999999996,NaN,NaN,False,False,463.153198,127.074158,False,False,104,competicion
2535,85.060000000000002,NaN,NaN,False,False,458.059723,113.489799,False,False,104,competicion
2536,85.093000000000004,NaN,NaN,False,False,456.624725,107.341148,False,False,104,competicion
2537,85.126999999999995,NaN,NaN,False,False,455.910736,112.502197,False,False,104,competicion
2538,85.156999999999996,NaN,NaN,False,True,455.661621,112.476265,False,False,105,competicion
2539,85.189999999999998,204.24025,83.7024689,True,False,454.995941,113.632568,False,False,105,competicion
2540,85.221000000000004,204.017944,80.0837097,True,False,454.489868,116.635574,False,False,105,competicion
2541,85.253,203.776779,78.0104141,True,False,453.901398,120.194931,False,False,105,competicion
2542,85.286000000000001,203.723083,77.0087891,True,False,454.871521,125.303993,False,False,105,competicion
2543,85.316999999999993,203.314728,78.3459854,True,False,456.708252,128.911255,False,False,105,competicion
2544,85.367999999999995,202.479218,81.779953,True,False,460.993744,127.061241,False,False,105,competicion
2545,85.397000000000006,200.956055,87.7694855,True,False,466.879486,136.310104,False,False,105,competicion
2546,85.429000000000002,NaN,NaN,False,False,469.857178,142.282791,False,False,105,competicion
2547,85.460999999999999,NaN,NaN,False,False,471.760895,143.967834,False,False,105,competicion
2548,85.492999999999995,NaN,NaN,False,False,472.310333,144.780334,False,False,105,competicion
2549,85.525999999999996,NaN,NaN,False,False,472.298431,145.184998,False,False,105,competicion
2550,85.557000000000002,NaN,NaN,False,False,471.978424,146.406052,False,False,105,competicion
2551,85.588999999999999,193.467148,150.49881,False,False,471.394196,149.376602,False,False,105,competicion
2552,85.620999999999995,NaN,NaN,False,False,471.068451,151.9189,False,False,105,competicion
2553,85.653000000000006,NaN,NaN,False,False,470.692627,155.587494,False,False,105,competicion
2554,85.685000000000002,NaN,NaN,False,False,470.644104,159.642044,False,False,105,competicion
2555,85.718000000000004,NaN,NaN,False,False,469.240509,162.835449,False,False,105,competicion
